Date,Store ID,Product ID,Category,Inventory Level,Units Sold,Units Ordered,Price,Seasonality
04-01-2023,S002,P0001,Furniture,54,37,102,28.06,Winter
04-01-2023,S002,P0002,Electronics,444,50,68,19.04,Autumn
04-01-2023,S002,P0003,Electronics,274,201,91,89.71,Summer
04-01-2023,S002,P0004,Furniture,359,305,51,53.11,Autumn
04-01-2023,S002,P0005,Toys,97,61,42,29.63,Autumn
04-01-2023,S002,P0006,Electronics,352,237,77,59.35,Spring
04-01-2023,S002,P0007,Clothing,105,14,65,82.56,Winter
04-01-2023,S002,P0008,Clothing,368,15,61,64.19,Winter
04-01-2023,S002,P0009,Clothing,210,41,162,97.81,Winter
04-01-2023,S002,P0010,Electronics,253,75,185,98.92,Autumn
04-01-2023,S002,P0011,Furniture,494,192,198,13.88,Spring
04-01-2023,S002,P0012,Clothing,480,153,174,82.13,Autumn
04-01-2023,S002,P0013,Clothing,473,142,190,63.69,Summer
04-01-2023,S002,P0014,Groceries,439,269,59,18.87,Autumn
04-01-2023,S002,P0015,Furniture,121,108,42,66.57,Winter
04-01-2023,S002,P0016,Groceries,384,3,106,16.71,Winter
04-01-2023,S002,P0017,Clothing,181,34,74,65.63,Winter
04-01-2023,S002,P0018,Furniture,114,45,162,63.62,Winter
04-01-2023,S002,P0019,Toys,375,323,126,20.68,Summer
04-01-2023,S002,P0020,Toys,59,37,121,60.18,Spring
04-01-2023,S003,P0001,Clothing,308,51,146,85.45,Autumn
04-01-2023,S003,P0002,Furniture,250,203,194,15.61,Summer
04-01-2023,S003,P0003,Furniture,116,12,182,62.37,Autumn
04-01-2023,S003,P0004,Furniture,103,73,106,36.5,Autumn
04-01-2023,S003,P0005,Clothing,129,57,63,55.56,Autumn
04-01-2023,S003,P0006,Groceries,64,56,130,52.21,Autumn
04-01-2023,S003,P0007,Furniture,177,32,95,80.54,Winter
04-01-2023,S003,P0008,Toys,233,104,120,19.3,Autumn
04-01-2023,S003,P0009,Groceries,310,131,65,10.26,Summer
04-01-2023,S003,P0010,Electronics,371,70,50,80.75,Autumn
04-01-2023,S003,P0011,Clothing,297,13,80,89.77,Autumn
04-01-2023,S003,P0012,Clothing,217,112,86,28.6,Spring
04-01-2023,S003,P0013,Toys,114,70,76,22.28,Spring
04-01-2023,S003,P0014,Clothing,485,92,102,89.5,Winter
04-01-2023,S003,P0015,Furniture,189,141,111,91.99,Winter
04-01-2023,S003,P0016,Clothing,119,81,49,78.67,Spring
04-01-2023,S003,P0017,Groceries,245,34,174,76.25,Spring
04-01-2023,S003,P0018,Clothing,237,143,46,74.83,Winter
04-01-2023,S003,P0019,Furniture,496,80,183,97.93,Winter
04-01-2023,S003,P0020,Groceries,485,467,184,88.71,Summer
04-01-2023,S004,P0001,Groceries,319,15,132,20.13,Autumn
04-01-2023,S004,P0002,Electronics,301,240,78,85.12,Autumn
04-01-2023,S004,P0003,Toys,59,1,23,52.61,Summer
04-01-2023,S004,P0004,Clothing,443,322,175,50.68,Winter
04-01-2023,S004,P0005,Furniture,164,15,105,97.87,Autumn
04-01-2023,S004,P0006,Toys,58,5,81,21.5,Spring
04-01-2023,S004,P0007,Furniture,417,229,173,23.25,Spring
04-01-2023,S004,P0008,Clothing,336,193,178,79.14,Autumn
04-01-2023,S004,P0009,Groceries,423,261,47,88.98,Winter
04-01-2023,S004,P0010,Electronics,211,144,28,88.08,Winter
04-01-2023,S004,P0011,Groceries,466,111,148,44.22,Winter
04-01-2023,S004,P0012,Clothing,454,20,174,16.73,Autumn
04-01-2023,S004,P0013,Toys,262,208,193,37.68,Autumn
04-01-2023,S004,P0014,Clothing,132,27,130,96.46,Winter
04-01-2023,S004,P0015,Groceries,136,39,155,17.36,Autumn
04-01-2023,S004,P0016,Toys,434,128,99,51.86,Summer
04-01-2023,S004,P0017,Furniture,443,223,31,93.43,Autumn
04-01-2023,S004,P0018,Groceries,201,169,160,96.68,Autumn
04-01-2023,S004,P0019,Clothing,464,57,86,16.71,Winter
04-01-2023,S004,P0020,Toys,283,60,78,25.03,Summer
04-01-2023,S005,P0001,Toys,101,93,184,91.69,Summer
04-01-2023,S005,P0002,Furniture,414,114,169,83.58,Summer
04-01-2023,S005,P0003,Groceries,63,42,131,12.65,Winter
04-01-2023,S005,P0004,Clothing,234,220,127,31.05,Spring
04-01-2023,S005,P0005,Toys,128,103,43,74.75,Winter
04-01-2023,S005,P0006,Electronics,102,83,41,72.68,Autumn
04-01-2023,S005,P0007,Toys,284,122,77,21.46,Autumn
04-01-2023,S005,P0008,Electronics,299,83,182,15.46,Summer
04-01-2023,S005,P0009,Clothing,166,16,81,80.34,Autumn
04-01-2023,S005,P0010,Furniture,306,137,188,95.47,Summer
04-01-2023,S005,P0011,Toys,198,124,49,61.17,Winter
04-01-2023,S005,P0012,Toys,319,212,121,24.13,Spring
04-01-2023,S005,P0013,Groceries,172,132,89,45.62,Autumn
04-01-2023,S005,P0014,Clothing,386,143,112,57.91,Winter
04-01-2023,S005,P0015,Furniture,406,394,151,30.3,Spring
04-01-2023,S005,P0016,Electronics,326,168,101,54.3,Autumn
04-01-2023,S005,P0017,Clothing,253,135,99,35.23,Spring
04-01-2023,S005,P0018,Groceries,53,26,196,60.14,Summer
04-01-2023,S005,P0019,Toys,210,61,136,36.24,Winter
04-01-2023,S005,P0020,Furniture,261,232,105,83.05,Autumn
05-01-2023,S001,P0001,Furniture,376,136,84,59.56,Autumn
05-01-2023,S001,P0002,Toys,285,78,78,69.22,Autumn
05-01-2023,S001,P0003,Toys,208,125,196,13.04,Autumn
05-01-2023,S001,P0004,Groceries,479,278,87,12.58,Winter
05-01-2023,S001,P0005,Electronics,181,74,169,91.36,Spring
05-01-2023,S001,P0006,Electronics,296,203,38,21.9,Winter
05-01-2023,S001,P0007,Electronics,238,224,180,94.99,Spring
05-01-2023,S001,P0008,Toys,273,259,154,58.18,Summer
05-01-2023,S001,P0009,Clothing,252,25,89,93.44,Spring
05-01-2023,S001,P0010,Groceries,260,143,188,18.24,Summer
05-01-2023,S001,P0011,Groceries,123,82,102,77.02,Summer
05-01-2023,S001,P0012,Furniture,486,68,47,61.72,Autumn
05-01-2023,S001,P0013,Electronics,287,13,151,71.6,Summer
05-01-2023,S001,P0014,Clothing,332,156,117,74.1,Spring
05-01-2023,S001,P0015,Groceries,342,258,122,27.97,Summer
05-01-2023,S001,P0016,Toys,314,241,193,25.7,Spring
05-01-2023,S001,P0017,Toys,422,46,133,23.86,Autumn
05-01-2023,S001,P0018,Electronics,358,75,172,97.61,Autumn
05-01-2023,S001,P0019,Toys,411,165,141,64.19,Autumn
05-01-2023,S001,P0020,Clothing,276,236,133,15.2,Summer
05-01-2023,S002,P0001,Toys,194,173,120,88.53,Winter
05-01-2023,S002,P0002,Electronics,89,65,123,40.82,Autumn
05-01-2023,S002,P0003,Toys,206,93,53,75.04,Autumn
05-01-2023,S002,P0004,Electronics,369,107,189,99.08,Autumn
05-01-2023,S002,P0005,Groceries,225,179,127,41.33,Summer
05-01-2023,S002,P0006,Furniture,350,83,93,86.82,Summer
05-01-2023,S002,P0007,Clothing,455,33,45,48.52,Winter
05-01-2023,S002,P0008,Furniture,289,160,153,17.41,Autumn
05-01-2023,S002,P0009,Furniture,323,91,162,69.91,Winter
05-01-2023,S002,P0010,Furniture,349,267,69,85.18,Winter
05-01-2023,S002,P0011,Groceries,367,116,146,86.6,Winter
05-01-2023,S002,P0012,Clothing,348,187,102,91.65,Winter
05-01-2023,S002,P0013,Clothing,75,5,143,33.53,Autumn
05-01-2023,S002,P0014,Toys,438,346,106,44.94,Autumn
05-01-2023,S002,P0015,Groceries,268,58,42,15.4,Autumn
05-01-2023,S002,P0016,Groceries,459,116,44,84.88,Winter
05-01-2023,S002,P0017,Electronics,179,89,108,60.99,Summer
05-01-2023,S002,P0018,Furniture,97,97,132,76.1,Winter
05-01-2023,S002,P0019,Clothing,119,101,178,56,Winter
05-01-2023,S002,P0020,Furniture,221,10,77,92.54,Autumn
05-01-2023,S003,P0001,Electronics,179,166,178,77.25,Summer
05-01-2023,S003,P0002,Furniture,389,246,115,31.12,Spring
05-01-2023,S003,P0003,Groceries,322,177,109,20.3,Autumn
05-01-2023,S003,P0004,Furniture,274,2,33,30.24,Summer
05-01-2023,S003,P0005,Electronics,291,10,20,98.17,Spring
05-01-2023,S003,P0006,Groceries,157,13,97,26.68,Winter
05-01-2023,S003,P0007,Furniture,413,287,31,98.7,Spring
05-01-2023,S003,P0008,Electronics,383,33,75,92.65,Autumn
05-01-2023,S003,P0009,Groceries,392,201,104,48.56,Summer
05-01-2023,S003,P0010,Furniture,484,217,115,74.06,Autumn
05-01-2023,S003,P0011,Electronics,206,62,77,55.35,Summer
05-01-2023,S003,P0012,Electronics,233,179,81,84.85,Spring
05-01-2023,S003,P0013,Electronics,460,385,154,89.87,Spring
05-01-2023,S003,P0014,Furniture,484,469,112,16.21,Spring
05-01-2023,S003,P0015,Toys,53,8,28,93.74,Summer
05-01-2023,S003,P0016,Furniture,55,23,115,12.27,Autumn
05-01-2023,S003,P0017,Electronics,316,19,93,47.81,Autumn
05-01-2023,S003,P0018,Furniture,368,221,158,44.68,Spring
05-01-2023,S003,P0019,Groceries,390,207,189,10.65,Spring
05-01-2023,S003,P0020,Clothing,357,308,61,41.26,Autumn
05-01-2023,S004,P0001,Groceries,76,8,118,89.04,Autumn
05-01-2023,S004,P0002,Electronics,55,52,160,13.85,Summer
05-01-2023,S004,P0003,Furniture,271,99,55,67.64,Winter
05-01-2023,S004,P0004,Furniture,75,9,151,15.8,Summer
05-01-2023,S004,P0005,Clothing,171,63,180,60.71,Autumn
05-01-2023,S004,P0006,Toys,453,392,29,40.91,Summer
05-01-2023,S004,P0007,Groceries,95,50,71,84.91,Spring
05-01-2023,S004,P0008,Toys,181,117,97,79.28,Winter
05-01-2023,S004,P0009,Clothing,432,432,46,52.1,Spring
05-01-2023,S004,P0010,Groceries,375,146,162,56.85,Spring
05-01-2023,S004,P0011,Electronics,181,98,158,94.19,Winter
05-01-2023,S004,P0012,Furniture,473,126,96,15.33,Autumn
05-01-2023,S004,P0013,Groceries,361,194,66,93.89,Winter
05-01-2023,S004,P0014,Clothing,146,59,85,59.36,Spring
05-01-2023,S004,P0015,Furniture,334,65,136,31.97,Autumn
05-01-2023,S004,P0016,Toys,65,10,48,86.49,Spring
05-01-2023,S004,P0017,Furniture,469,222,146,84.89,Spring
05-01-2023,S004,P0018,Toys,478,457,107,31.16,Autumn
05-01-2023,S004,P0019,Furniture,481,418,154,68.56,Spring
05-01-2023,S004,P0020,Clothing,412,108,180,13.55,Spring
05-01-2023,S005,P0001,Furniture,467,366,159,86.89,Winter
05-01-2023,S005,P0002,Electronics,428,80,37,33.82,Winter
05-01-2023,S005,P0003,Furniture,478,62,153,44.93,Spring
05-01-2023,S005,P0004,Electronics,98,89,179,49.3,Winter
05-01-2023,S005,P0005,Clothing,419,398,189,35.24,Spring
05-01-2023,S005,P0006,Electronics,146,113,136,46.12,Autumn
05-01-2023,S005,P0007,Electronics,83,25,86,10.86,Autumn
05-01-2023,S005,P0008,Toys,183,5,168,53.46,Autumn
05-01-2023,S005,P0009,Groceries,66,41,36,16.4,Spring
05-01-2023,S005,P0010,Groceries,174,173,199,72.42,Summer
05-01-2023,S005,P0011,Electronics,179,116,160,10.97,Winter
05-01-2023,S005,P0012,Groceries,387,251,195,41.71,Spring
05-01-2023,S005,P0013,Electronics,154,141,57,32.58,Autumn
05-01-2023,S005,P0014,Groceries,159,42,77,46.58,Spring
05-01-2023,S005,P0015,Toys,209,86,88,55.16,Autumn
05-01-2023,S005,P0016,Furniture,89,46,168,49.01,Autumn
05-01-2023,S005,P0017,Electronics,148,114,91,11.1,Spring
05-01-2023,S005,P0018,Toys,425,131,130,57.3,Winter
05-01-2023,S005,P0019,Furniture,89,10,168,12.15,Summer
05-01-2023,S005,P0020,Toys,193,48,39,89.02,Winter
06-01-2023,S001,P0001,Furniture,422,14,98,47.91,Autumn
06-01-2023,S001,P0002,Furniture,144,79,21,24.15,Summer
06-01-2023,S001,P0003,Clothing,262,192,141,99.89,Winter
06-01-2023,S001,P0004,Clothing,407,302,35,38.02,Winter
06-01-2023,S001,P0005,Clothing,451,11,25,70.47,Spring
06-01-2023,S001,P0006,Furniture,97,41,23,73.32,Spring
06-01-2023,S001,P0007,Groceries,321,203,102,94.07,Summer
06-01-2023,S001,P0008,Clothing,106,3,25,97.07,Summer
06-01-2023,S001,P0009,Electronics,325,128,90,72.2,Autumn
06-01-2023,S001,P0010,Furniture,111,28,125,99.7,Winter
06-01-2023,S001,P0011,Toys,266,54,107,55.77,Summer
06-01-2023,S001,P0012,Groceries,271,254,198,55.17,Spring
06-01-2023,S001,P0013,Toys,429,285,90,38.53,Autumn
06-01-2023,S001,P0014,Furniture,120,78,118,49.1,Spring
06-01-2023,S001,P0015,Furniture,405,57,28,69.98,Winter
06-01-2023,S001,P0016,Toys,124,58,60,36.34,Winter
06-01-2023,S001,P0017,Electronics,158,146,158,66.8,Winter
06-01-2023,S001,P0018,Electronics,350,221,74,61.53,Autumn
06-01-2023,S001,P0019,Toys,309,76,63,77.24,Summer
06-01-2023,S001,P0020,Groceries,354,199,195,25.85,Winter
06-01-2023,S002,P0001,Electronics,305,258,104,32.87,Spring
06-01-2023,S002,P0002,Groceries,91,21,93,97.09,Autumn
06-01-2023,S002,P0003,Toys,435,345,77,98.67,Autumn
06-01-2023,S002,P0004,Electronics,218,102,113,35.55,Winter
06-01-2023,S002,P0005,Clothing,451,148,59,60.36,Spring
06-01-2023,S002,P0006,Groceries,194,88,45,66.01,Spring
06-01-2023,S002,P0007,Groceries,192,71,144,20.04,Winter
06-01-2023,S002,P0008,Clothing,373,85,56,28.5,Summer
06-01-2023,S002,P0009,Clothing,264,72,70,70.7,Spring
06-01-2023,S002,P0010,Electronics,209,47,83,57.72,Winter
06-01-2023,S002,P0011,Toys,199,87,98,99.03,Winter
06-01-2023,S002,P0012,Groceries,92,51,26,67.21,Summer
06-01-2023,S002,P0013,Electronics,189,132,81,74.24,Autumn
06-01-2023,S002,P0014,Clothing,207,28,158,65.57,Autumn
06-01-2023,S002,P0015,Toys,252,250,47,38.46,Autumn
06-01-2023,S002,P0016,Furniture,318,219,85,83.32,Autumn
06-01-2023,S002,P0017,Clothing,409,102,23,43.89,Spring
06-01-2023,S002,P0018,Electronics,58,55,137,95.3,Autumn
06-01-2023,S002,P0019,Groceries,193,100,107,26.03,Winter
06-01-2023,S002,P0020,Electronics,482,187,139,71.19,Autumn
06-01-2023,S003,P0001,Electronics,179,149,160,32.65,Winter
06-01-2023,S003,P0002,Electronics,492,84,113,16.97,Summer
06-01-2023,S003,P0003,Furniture,212,31,22,56.34,Summer
06-01-2023,S003,P0004,Furniture,339,80,193,23.19,Winter
06-01-2023,S003,P0005,Groceries,340,21,46,39.3,Spring
06-01-2023,S003,P0006,Toys,497,211,91,95.49,Spring
06-01-2023,S003,P0007,Clothing,281,124,102,27.91,Autumn
06-01-2023,S003,P0008,Clothing,273,261,77,26.89,Summer
06-01-2023,S003,P0009,Furniture,163,40,115,35.86,Summer
06-01-2023,S003,P0010,Toys,306,252,165,96.73,Autumn
06-01-2023,S003,P0011,Groceries,226,155,100,34.59,Summer
06-01-2023,S003,P0012,Electronics,292,273,36,46.01,Autumn
06-01-2023,S003,P0013,Electronics,294,131,182,73.04,Spring
06-01-2023,S003,P0014,Groceries,483,87,38,22.5,Autumn
06-01-2023,S003,P0015,Groceries,175,97,33,57.78,Summer
06-01-2023,S003,P0016,Electronics,89,77,113,54.67,Winter
06-01-2023,S003,P0017,Toys,169,127,193,72.93,Spring
06-01-2023,S003,P0018,Groceries,348,276,88,88.86,Autumn
06-01-2023,S003,P0019,Toys,467,62,74,63.47,Spring
06-01-2023,S003,P0020,Electronics,61,15,108,75.8,Autumn
06-01-2023,S004,P0001,Groceries,124,112,165,30.63,Summer
06-01-2023,S004,P0002,Furniture,63,9,30,56.14,Autumn
06-01-2023,S004,P0003,Clothing,134,109,116,67.57,Winter
06-01-2023,S004,P0004,Toys,478,3,104,38.3,Winter
06-01-2023,S004,P0005,Toys,97,56,185,36.84,Spring
06-01-2023,S004,P0006,Electronics,313,59,74,96.14,Summer
06-01-2023,S004,P0007,Groceries,257,159,162,92.91,Summer
06-01-2023,S004,P0008,Groceries,159,101,199,44.47,Autumn
06-01-2023,S004,P0009,Clothing,105,8,25,64.18,Summer
06-01-2023,S004,P0010,Groceries,255,177,139,92.14,Spring
06-01-2023,S004,P0011,Electronics,168,86,102,22.25,Summer
06-01-2023,S004,P0012,Groceries,289,61,81,67.58,Autumn
06-01-2023,S004,P0013,Electronics,204,56,93,97.46,Summer
06-01-2023,S004,P0014,Toys,498,199,28,68.62,Winter
06-01-2023,S004,P0015,Toys,184,119,144,12.04,Summer
06-01-2023,S004,P0016,Groceries,161,50,53,76.66,Spring
06-01-2023,S004,P0017,Electronics,270,20,53,96.58,Summer
06-01-2023,S004,P0018,Furniture,376,14,195,58.35,Summer
06-01-2023,S004,P0019,Toys,55,16,42,26.52,Autumn
06-01-2023,S004,P0020,Furniture,402,210,97,37.75,Summer
06-01-2023,S005,P0001,Clothing,173,71,118,32.61,Spring
06-01-2023,S005,P0002,Furniture,386,32,194,90.46,Autumn
06-01-2023,S005,P0003,Toys,368,90,28,40.72,Spring
06-01-2023,S005,P0004,Toys,257,135,63,24.95,Autumn
06-01-2023,S005,P0005,Clothing,272,109,177,60.26,Spring
06-01-2023,S005,P0006,Electronics,413,401,61,83.1,Summer
06-01-2023,S005,P0007,Groceries,119,8,144,85.89,Summer
06-01-2023,S005,P0008,Toys,119,19,116,91.26,Spring
06-01-2023,S005,P0009,Toys,215,5,159,13.24,Spring
06-01-2023,S005,P0010,Toys,314,88,151,79.81,Autumn
06-01-2023,S005,P0011,Clothing,184,94,169,14.32,Spring
06-01-2023,S005,P0012,Toys,352,273,82,46.47,Spring
06-01-2023,S005,P0013,Toys,313,192,98,28.45,Summer
06-01-2023,S005,P0014,Electronics,465,223,63,50.52,Summer
06-01-2023,S005,P0015,Furniture,404,271,26,26.03,Autumn
06-01-2023,S005,P0016,Furniture,406,349,71,97.47,Autumn
06-01-2023,S005,P0017,Furniture,75,32,41,88.98,Summer
06-01-2023,S005,P0018,Toys,500,84,28,96.95,Winter
06-01-2023,S005,P0019,Toys,378,364,58,64.57,Autumn
06-01-2023,S005,P0020,Toys,196,90,105,20.27,Summer
07-01-2023,S001,P0001,Clothing,166,33,132,56.44,Winter
07-01-2023,S001,P0002,Electronics,70,27,29,15.36,Summer
07-01-2023,S001,P0003,Groceries,85,34,69,86.26,Winter
07-01-2023,S001,P0004,Toys,273,91,37,78.42,Autumn
07-01-2023,S001,P0005,Toys,221,149,148,91.09,Summer
07-01-2023,S001,P0006,Clothing,333,20,59,57.28,Spring
07-01-2023,S001,P0007,Toys,93,58,92,29.44,Winter
07-01-2023,S001,P0008,Groceries,440,212,185,55.5,Winter
07-01-2023,S001,P0009,Electronics,96,93,115,79.83,Autumn
07-01-2023,S001,P0010,Furniture,271,129,158,17.53,Spring
07-01-2023,S001,P0011,Groceries,214,114,90,81,Summer
07-01-2023,S001,P0012,Furniture,56,46,172,88.22,Spring
07-01-2023,S001,P0013,Electronics,222,39,80,33.34,Winter
07-01-2023,S001,P0014,Groceries,397,3,22,93.82,Summer
07-01-2023,S001,P0015,Groceries,224,71,113,28.36,Autumn
07-01-2023,S001,P0016,Electronics,106,0,31,75.85,Spring
07-01-2023,S001,P0017,Electronics,497,135,123,85.24,Autumn
07-01-2023,S001,P0018,Clothing,112,34,39,41.79,Spring
07-01-2023,S001,P0019,Toys,436,25,156,17.71,Summer
07-01-2023,S001,P0020,Toys,463,11,100,85.88,Summer
07-01-2023,S002,P0001,Toys,365,233,124,79.81,Spring
07-01-2023,S002,P0002,Clothing,294,282,121,68.45,Summer
07-01-2023,S002,P0003,Groceries,278,8,151,39.74,Autumn
07-01-2023,S002,P0004,Clothing,414,47,191,67.73,Autumn
07-01-2023,S002,P0005,Groceries,390,317,172,61.49,Autumn
07-01-2023,S002,P0006,Furniture,201,111,166,32.83,Winter
07-01-2023,S002,P0007,Electronics,473,98,88,21.78,Summer
07-01-2023,S002,P0008,Clothing,208,125,105,67.7,Autumn
07-01-2023,S002,P0009,Furniture,247,166,68,96.98,Autumn
07-01-2023,S002,P0010,Electronics,177,100,45,91.62,Autumn
07-01-2023,S002,P0011,Toys,174,60,189,16.81,Winter
07-01-2023,S002,P0012,Toys,177,53,113,57.42,Summer
07-01-2023,S002,P0013,Groceries,354,187,124,45.59,Spring
07-01-2023,S002,P0014,Clothing,182,174,138,27.84,Autumn
07-01-2023,S002,P0015,Toys,194,67,177,15.28,Summer
07-01-2023,S002,P0016,Toys,414,50,99,22.32,Winter
07-01-2023,S002,P0017,Electronics,433,386,190,31.74,Summer
07-01-2023,S002,P0018,Electronics,271,62,25,81.74,Spring
07-01-2023,S002,P0019,Toys,63,8,122,52.39,Winter
07-01-2023,S002,P0020,Toys,304,220,178,96.18,Spring
07-01-2023,S003,P0001,Clothing,198,82,57,52.21,Summer
07-01-2023,S003,P0002,Furniture,489,98,113,40.44,Spring
07-01-2023,S003,P0003,Clothing,300,223,200,65.32,Summer
07-01-2023,S003,P0004,Clothing,315,83,102,13.02,Spring
07-01-2023,S003,P0005,Furniture,221,15,125,11.58,Summer
07-01-2023,S003,P0006,Groceries,209,205,141,40.42,Winter
07-01-2023,S003,P0007,Clothing,371,127,72,43.61,Spring
07-01-2023,S003,P0008,Furniture,182,132,139,41.47,Winter
07-01-2023,S003,P0009,Groceries,257,141,192,80.97,Spring
07-01-2023,S003,P0010,Electronics,500,487,96,37.29,Autumn
07-01-2023,S003,P0011,Electronics,307,169,147,51.87,Autumn
07-01-2023,S003,P0012,Groceries,261,23,75,74.17,Summer
07-01-2023,S003,P0013,Electronics,66,1,159,74.42,Summer
07-01-2023,S003,P0014,Groceries,129,91,134,54.4,Winter
07-01-2023,S003,P0015,Furniture,138,35,118,56.71,Spring
07-01-2023,S003,P0016,Furniture,123,90,42,96.24,Summer
07-01-2023,S003,P0017,Groceries,462,379,60,62.25,Winter
07-01-2023,S003,P0018,Electronics,398,344,151,23.13,Winter
07-01-2023,S003,P0019,Furniture,418,418,59,70.18,Winter
07-01-2023,S003,P0020,Toys,194,164,143,78.01,Summer
07-01-2023,S004,P0001,Toys,206,178,51,38.75,Summer
07-01-2023,S004,P0002,Toys,293,263,131,49.33,Winter
07-01-2023,S004,P0003,Clothing,219,83,20,18.73,Spring
07-01-2023,S004,P0004,Furniture,168,50,198,13.1,Summer
07-01-2023,S004,P0005,Clothing,294,258,180,97.03,Summer
07-01-2023,S004,P0006,Toys,175,99,66,85.93,Spring
07-01-2023,S004,P0007,Electronics,401,359,180,87.53,Summer
07-01-2023,S004,P0008,Groceries,249,35,118,80.84,Summer
07-01-2023,S004,P0009,Clothing,181,177,182,82.32,Autumn
07-01-2023,S004,P0010,Furniture,57,15,36,22.61,Winter
07-01-2023,S004,P0011,Furniture,80,22,28,74.16,Spring
07-01-2023,S004,P0012,Clothing,179,56,101,26.29,Summer
07-01-2023,S004,P0013,Toys,441,322,101,77.41,Summer
07-01-2023,S004,P0014,Groceries,278,39,160,32.09,Spring
07-01-2023,S004,P0015,Toys,227,220,196,15.48,Spring
07-01-2023,S004,P0016,Furniture,455,168,131,53.92,Spring
07-01-2023,S004,P0017,Groceries,434,209,71,64.02,Autumn
07-01-2023,S004,P0018,Toys,183,117,138,14.85,Summer
07-01-2023,S004,P0019,Clothing,498,44,122,17.36,Autumn
07-01-2023,S004,P0020,Furniture,418,152,52,86.96,Autumn
07-01-2023,S005,P0001,Groceries,421,20,176,36.21,Winter
07-01-2023,S005,P0002,Clothing,64,49,126,41.37,Winter
07-01-2023,S005,P0003,Clothing,492,197,35,15.62,Spring
07-01-2023,S005,P0004,Groceries,155,2,92,60.41,Spring
07-01-2023,S005,P0005,Electronics,212,11,188,29.32,Summer
07-01-2023,S005,P0006,Electronics,443,68,81,88.73,Summer
07-01-2023,S005,P0007,Clothing,313,22,33,54.88,Winter
07-01-2023,S005,P0008,Furniture,119,75,52,19.61,Spring
07-01-2023,S005,P0009,Clothing,281,143,128,36.78,Summer
07-01-2023,S005,P0010,Furniture,243,194,104,22.57,Winter
07-01-2023,S005,P0011,Electronics,253,243,109,75.75,Spring
07-01-2023,S005,P0012,Toys,302,91,158,89.02,Summer
07-01-2023,S005,P0013,Furniture,184,52,103,27.3,Spring
07-01-2023,S005,P0014,Clothing,187,187,127,31.98,Summer
07-01-2023,S005,P0015,Clothing,482,322,187,76.55,Spring
07-01-2023,S005,P0016,Groceries,445,180,128,38.41,Summer
07-01-2023,S005,P0017,Groceries,322,191,70,66.85,Winter
07-01-2023,S005,P0018,Toys,144,59,107,98.66,Summer
07-01-2023,S005,P0019,Electronics,185,139,181,12.46,Spring
07-01-2023,S005,P0020,Electronics,428,233,36,99.57,Spring
08-01-2023,S001,P0001,Toys,146,58,43,72.68,Summer
08-01-2023,S001,P0002,Clothing,196,57,135,76.76,Winter
08-01-2023,S001,P0003,Electronics,341,228,195,23.72,Spring
08-01-2023,S001,P0004,Furniture,490,273,33,56.52,Spring
08-01-2023,S001,P0005,Toys,317,176,131,83.31,Winter
08-01-2023,S001,P0006,Clothing,98,78,167,33.11,Autumn
08-01-2023,S001,P0007,Electronics,362,265,178,28.44,Winter
08-01-2023,S001,P0008,Toys,422,408,70,17.03,Summer
08-01-2023,S001,P0009,Toys,172,133,84,12.39,Spring
08-01-2023,S001,P0010,Clothing,224,135,62,88.52,Autumn
08-01-2023,S001,P0011,Furniture,156,50,38,87.57,Winter
08-01-2023,S001,P0012,Furniture,282,119,23,37.1,Autumn
08-01-2023,S001,P0013,Clothing,135,28,125,98.51,Autumn
08-01-2023,S001,P0014,Toys,215,147,110,78.54,Winter
08-01-2023,S001,P0015,Groceries,189,175,90,83.71,Winter
08-01-2023,S001,P0016,Furniture,183,0,75,88.55,Autumn
08-01-2023,S001,P0017,Toys,245,150,50,17.49,Summer
08-01-2023,S001,P0018,Electronics,280,132,116,38.84,Winter
08-01-2023,S001,P0019,Groceries,172,0,152,95.79,Winter
08-01-2023,S001,P0020,Toys,289,113,24,87.65,Winter
08-01-2023,S002,P0001,Toys,284,187,139,11.97,Summer
08-01-2023,S002,P0002,Toys,152,81,152,27.89,Autumn
08-01-2023,S002,P0003,Groceries,400,352,110,33.33,Winter
08-01-2023,S002,P0004,Clothing,190,34,101,64.61,Spring
08-01-2023,S002,P0005,Electronics,487,325,163,86.59,Summer
08-01-2023,S002,P0006,Toys,139,64,62,48.91,Autumn
08-01-2023,S002,P0007,Furniture,336,64,22,84.05,Winter
08-01-2023,S002,P0008,Groceries,197,54,85,81,Winter
08-01-2023,S002,P0009,Clothing,201,196,171,32.87,Autumn
08-01-2023,S002,P0010,Groceries,395,200,119,51.17,Spring
08-01-2023,S002,P0011,Groceries,70,37,91,84.89,Spring
08-01-2023,S002,P0012,Toys,127,3,28,57.5,Summer
08-01-2023,S002,P0013,Electronics,97,84,162,81.85,Autumn
08-01-2023,S002,P0014,Furniture,319,296,66,56.13,Spring
08-01-2023,S002,P0015,Clothing,196,76,117,87.86,Autumn
08-01-2023,S002,P0016,Toys,499,213,186,17.5,Autumn
08-01-2023,S002,P0017,Groceries,370,16,84,11.21,Autumn
08-01-2023,S002,P0018,Toys,186,65,104,65.1,Spring
08-01-2023,S002,P0019,Toys,228,154,103,91.25,Winter
08-01-2023,S002,P0020,Furniture,198,136,64,72.03,Autumn
08-01-2023,S003,P0001,Electronics,404,298,122,30.06,Summer
08-01-2023,S003,P0002,Groceries,186,146,115,28.17,Spring
